order_date,order_id,order_line,quantity,price,total_price,model,category_1,category_2,frame_material,bikeshop_name,city,state
2011-02-15T00:00:00Z,32,3,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,4,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,5,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,6,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,7,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,8,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,9,6,2130,12780,Fat CAAD2,Mountain,Fat Bike,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,10,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,11,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,12,3,2660,7980,Bad Habit 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,13,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,14,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,15,1,1080,1080,Trail 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,16,1,4260,4260,Scalpel-Si Carbon 4,Mountain,Cross Country Race,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,17,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,18,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,19,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,20,3,7460,22380,Habit Carbon 1,Mountain,Trail,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,21,2,1840,3680,F-Si 3,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,22,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,32,23,1,1950,1950,CAAD12 Disc 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-15T00:00:00Z,33,1,2,415,830,Catalyst 4,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2011-02-15T00:00:00Z,33,2,1,815,815,Trail 5,Mountain,Sport,Aluminum,Denver Bike Shop,Denver,CO
2011-02-16T00:00:00Z,34,1,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,2,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,3,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,4,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,5,1,705,705,Catalyst 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,6,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,7,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,8,1,2660,2660,Synapse Carbon Disc 105,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,9,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,10,2,7990,15980,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,11,1,980,980,Trail 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,12,1,12790,12790,Scalpel-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,13,1,2660,2660,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,14,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,15,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,16,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,17,3,2240,6720,Supersix Evo 105,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,18,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,19,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,20,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,21,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,22,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,23,1,3200,3200,CAAD12 Red,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,24,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-16T00:00:00Z,34,25,1,9060,9060,Scalpel-Si Race,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-17T00:00:00Z,35,1,2,4260,8520,CAAD12 Disc Dura Ace,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,2,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,3,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,4,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,5,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,6,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,7,3,1410,4230,CAAD8 105,Road,Elite Road,Aluminum,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,8,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Portland Bi-peds,Portland,OR
2011-02-17T00:00:00Z,35,9,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Portland Bi-peds,Portland,OR
2011-02-18T00:00:00Z,36,1,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,2,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,3,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,4,1,4800,4800,F-Si Carbon 2,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,5,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,6,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,7,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,8,1,12250,12250,Habit Hi-Mod Black Inc.,Mountain,Trail,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,9,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,10,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,11,3,5330,15990,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,12,1,3730,3730,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,13,1,6390,6390,F-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,14,2,3730,7460,Fat CAAD1,Mountain,Fat Bike,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,15,2,11190,22380,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,16,1,3730,3730,Habit Carbon 3,Mountain,Trail,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,17,1,4800,4800,Synapse Carbon Disc Ultegra D12,Road,Endurance Road,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,18,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,19,1,1620,1620,Beast of the East 3,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,36,20,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Tampa 29ers,Tampa,FL
2011-02-18T00:00:00Z,37,1,2,5330,10660,Habit Carbon 2,Mountain,Trail,Carbon,Denver Bike Shop,Denver,CO
2011-02-21T00:00:00Z,38,1,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,2,1,4500,4500,Slice Hi-Mod Dura Ace D12,Road,Triathalon,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,3,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,4,2,2660,5320,CAAD Disc Ultegra,Road,Elite Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,5,1,3730,3730,Trigger Carbon 3,Mountain,Over Mountain,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,6,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Cincinnati Speed,Cincinnati,OH
2011-02-21T00:00:00Z,38,7,2,1030,2060,Synapse Sora,Road,Endurance Road,Aluminum,Cincinnati Speed,Cincinnati,OH
2011-02-22T00:00:00Z,39,1,3,2880,8640,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,2,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,3,1,2340,2340,Habit 5,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,4,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,5,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,6,1,1750,1750,SuperX Rival CX1,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,7,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,8,1,6390,6390,Scalpel-Si Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,9,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,10,1,7460,7460,Scalpel-Si Hi-Mod 1,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,11,1,11190,11190,F-Si Black Inc.,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,12,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,13,1,2660,2660,Bad Habit 2,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,14,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,15,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,16,1,3940,3940,Supersix Evo Red,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,17,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,18,1,3730,3730,Fat CAAD1,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,19,3,2240,6720,Supersix Evo 105,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,20,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,21,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,22,1,1030,1030,CAAD8 Sora,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,23,1,5330,5330,Habit Carbon 2,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,24,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,25,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,26,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,27,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,28,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,39,29,1,415,415,Catalyst 4,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-02-22T00:00:00Z,40,1,1,1840,1840,F-Si 3,Mountain,Cross Country Race,Aluminum,Albuquerque Cycles,Albuquerque,NM
2011-02-22T00:00:00Z,41,1,1,2660,2660,Synapse Carbon Ultegra 4,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,41,2,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,1,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,2,3,585,1755,Catalyst 2,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,3,1,1950,1950,Slice 105,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,4,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,5,4,5330,21320,Synapse Hi-Mod Disc Ultegra,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,6,1,3200,3200,Supersix Evo Ultegra 3,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,7,1,5860,5860,Synapse Hi-Mod Dura Ace,Road,Endurance Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,8,1,2240,2240,CAAD12 Ultegra,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,9,3,4260,12780,Supersix Evo Hi-Mod Utegra,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,10,1,12790,12790,Supersix Evo Black Inc.,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,11,2,1680,3360,CAAD12 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,12,1,10660,10660,Supersix Evo Hi-Mod Team,Road,Elite Road,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,13,1,2060,2060,F-Si 2,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,14,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,15,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,16,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,17,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-22T00:00:00Z,42,18,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Oklahoma City Race Equipment,Oklahoma City,OK
2011-02-28T00:00:00Z,43,1,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,2,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,3,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,4,1,2880,2880,F-Si Carbon 4,Mountain,Cross Country Race,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,5,6,870,5220,Synapse Claris,Road,Endurance Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,6,1,1950,1950,Habit 6,Mountain,Trail,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,7,7,1840,12880,F-Si 3,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,8,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,9,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,10,1,7460,7460,Synapse Hi-Mod Disc Red,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,11,2,2240,4480,Synapse Carbon 105,Road,Endurance Road,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,12,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,43,13,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Providence Bi-peds,Providence,RI
2011-02-28T00:00:00Z,44,1,1,1570,1570,Synapse Disc 105,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,2,1,2700,2700,Slice Ultegra,Road,Triathalon,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,3,1,1250,1250,CAAD8 Tiagra,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,4,1,2450,2450,SuperX Ultegra,Road,Cyclocross,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,5,1,1520,1520,Trail 1,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,6,1,2340,2340,F-Si 1,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,7,1,585,585,Catalyst 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,8,1,3200,3200,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,9,1,3200,3200,Bad Habit 1,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,10,1,1030,1030,Synapse Sora,Road,Endurance Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,11,1,1350,1350,Trail 2,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,12,1,2130,2130,Beast of the East 2,Mountain,Trail,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,13,1,6070,6070,Jekyll Carbon 2,Mountain,Over Mountain,Carbon,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,14,1,480,480,Catalyst 3,Mountain,Sport,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,44,15,1,1410,1410,CAAD8 105,Road,Elite Road,Aluminum,Phoenix Bi-peds,Phoenix,AZ
2011-02-28T00:00:00Z,45,1,3,3730,11190,Synapse Carbon Disc Ultegra,Road,Endurance Road,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,45,2,1,5330,5330,Scalpel 29 Carbon 2,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,45,3,1,4260,4260,Scalpel 29 Carbon 3,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,45,4,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,45,5,1,3200,3200,Trigger Carbon 4,Mountain,Over Mountain,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,45,6,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Ithaca Mountain Climbers,Ithaca,NY
2011-02-28T00:00:00Z,46,1,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,46,2,1,3200,3200,Scalpel-Si 5,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,46,3,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Denver Bike Shop,Denver,CO
2011-02-28T00:00:00Z,46,4,2,3200,6400,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Denver Bike Shop,Denver,CO
2011-03-03T00:00:00Z,47,1,1,2660,2660,Supersix Evo Ultegra 4,Road,Elite Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,2,5,3200,16e3,Scalpel 29 4,Mountain,Cross Country Race,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,3,1,3200,3200,Synapse Carbon Ultegra 3,Road,Endurance Road,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,4,1,815,815,CAAD8 Claris,Road,Elite Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,5,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,6,1,9060,9060,F-Si Hi-Mod Team,Mountain,Cross Country Race,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,7,1,815,815,Trail 5,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,8,1,2130,2130,Fat CAAD2,Mountain,Fat Bike,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,9,1,4480,4480,Habit Carbon SE,Mountain,Trail,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,10,1,1250,1250,Synapse Disc Tiagra,Road,Endurance Road,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,11,1,2880,2880,Habit 4,Mountain,Trail,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,12,1,5970,5970,Trigger Carbon 2,Mountain,Over Mountain,Carbon,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,47,13,3,1080,3240,Trail 3,Mountain,Sport,Aluminum,Kansas City 29ers,Kansas City,KS
2011-03-03T00:00:00Z,48,1,1,2770,2770,Beast of the East 1,Mountain,Trail,Aluminum,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,48,2,1,7990,7990,Jekyll Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,48,3,1,8200,8200,Trigger Carbon 1,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
2011-03-03T00:00:00Z,48,4,1,3200,3200,Jekyll Carbon 4,Mountain,Over Mountain,Carbon,Tampa 29ers,Tampa,FL
