customerID,tenure,Contract,gender,Churn
7207-RMRDB,65,Month-to-month,Female,Yes
7954-MLBUN,31,Two year,Male,No
2077-DDHJK,68,Two year,Female,No
4913-EHYUI,56,One year,Male,Yes
0195-IESCP,10,Month-to-month,Male,Yes
9574-BOSMD,68,Two year,Male,No
4580-TMHJU,43,Month-to-month,Female,Yes
0970-ETWGE,1,Month-to-month,Male,Yes
4908-XAXAY,49,One year,Female,No
8404-VLQFB,15,Month-to-month,Female,No
1626-ERCMM,20,Month-to-month,Male,Yes
0887-HJGAR,1,Month-to-month,Male,Yes
2391-IPLOP,50,One year,Male,No
5644-PDMZC,2,Month-to-month,Female,Yes
3509-GWQGF,24,Month-to-month,Male,No
9576-ANLXO,3,Month-to-month,Female,Yes
2024-BASKD,1,Month-to-month,Female,Yes
5845-BZZIB,35,Two year,Male,No
1140-UKVZG,17,Month-to-month,Female,No
4160-AMJTL,8,Month-to-month,Female,Yes
5183-SNMJQ,10,Month-to-month,Male,No
8100-PNJMH,68,Two year,Male,No
7838-LAZFO,45,One year,Male,No
4464-JCOLN,2,One year,Male,Yes
2085-JVGAD,37,Month-to-month,Male,No
5650-VDUDS,4,Month-to-month,Female,Yes
8095-WANWK,10,Month-to-month,Female,No
3030-ZKIWL,1,Month-to-month,Male,No
9565-FLVCG,65,Two year,Male,No
8755-OGKNA,57,Two year,Female,No
2800-VEQXM,3,Month-to-month,Female,No
7538-GWHML,2,Month-to-month,Female,Yes
5533-RJFTJ,49,Month-to-month,Male,No
3859-CVCET,4,Month-to-month,Female,Yes
0214-JHPFW,70,Two year,Female,No
5642-MHDQT,53,One year,Female,No
3088-FVYWK,53,Two year,Male,No
3276-HDUEG,1,Month-to-month,Female,Yes
9092-GDZKO,22,Month-to-month,Male,No
0823-HSCDJ,52,Month-to-month,Male,Yes
3729-OWRVL,65,Two year,Male,No
2324-AALNO,48,One year,Female,No
0822-GAVAP,2,Month-to-month,Female,Yes
5760-IFJOZ,3,Month-to-month,Male,No
2826-UWHIS,45,Month-to-month,Male,No
1448-PWKYE,1,Month-to-month,Male,Yes
7501-IWUNG,61,Two year,Female,No
4957-TREIR,3,Month-to-month,Male,No
7251-LJBQN,40,One year,Female,No
8040-MNRTF,1,Month-to-month,Female,No
1536-HBSWP,1,Month-to-month,Female,No
5313-FPXWG,51,One year,Male,No
0067-DKWBL,2,Month-to-month,Male,Yes
0946-FKYTX,52,One year,Male,No
5076-YVXCM,51,Month-to-month,Male,No
8262-COGGB,1,Month-to-month,Male,No
6663-JOCQO,31,One year,Male,No
9620-QJREV,47,One year,Male,No
2276-YDAVZ,3,Month-to-month,Female,Yes
2682-KEVRP,22,One year,Female,No
2480-JZOSN,1,Month-to-month,Female,No
0078-XZMHT,72,Two year,Male,No
5896-NPFWW,3,Month-to-month,Male,Yes
9978-HYCIN,47,One year,Male,No
8338-QIUNR,72,Two year,Male,No
1525-LNLOJ,66,Two year,Male,No
9450-TRJUU,35,Month-to-month,Male,No
1766-GKNMI,29,Month-to-month,Male,No
6942-LBFDP,2,Month-to-month,Female,No
1456-TWCGB,4,Month-to-month,Male,No
7133-VBDCG,25,Month-to-month,Female,Yes
7596-ZYWBB,65,Two year,Female,No
8329-UTMVM,27,One year,Male,No
3014-WJKSM,29,Month-to-month,Male,No
3347-YJZZE,29,Month-to-month,Male,No
1029-QFBEN,1,Month-to-month,Male,Yes
7929-DMBCV,20,Month-to-month,Female,No
9661-JALZV,58,Two year,Female,No
5433-KYGHE,14,Month-to-month,Female,No
4312-KFRXN,72,Two year,Male,No
5575-TPIZQ,46,Month-to-month,Male,No
0114-IGABW,71,Two year,Female,No
9944-AEXBM,32,Month-to-month,Male,No
1853-ARAAQ,26,Month-to-month,Female,No
6952-OMNWB,68,Month-to-month,Male,No
4697-LUPSU,2,One year,Male,No
8434-VGEQQ,61,Two year,Male,No
4952-YSOGZ,4,Month-to-month,Female,Yes
1589-AGTLK,3,Month-to-month,Male,Yes
5244-IRFIH,33,Month-to-month,Male,Yes
6549-YMFAW,9,Month-to-month,Male,No
4950-HKQTE,22,Two year,Female,No
6786-OBWQR,5,Month-to-month,Female,No
2684-EIWEO,30,Month-to-month,Female,Yes
2753-JMMCV,65,Two year,Male,No
6439-GTPCA,45,Month-to-month,Female,Yes
6621-YOBKI,5,Month-to-month,Male,No
1216-JWVUX,25,Month-to-month,Male,No
7564-GHCVB,72,Two year,Female,No
1173-NOEYG,27,Month-to-month,Female,No
7595-EHCDL,32,Month-to-month,Male,No
6647-ZEDXT,30,One year,Female,No
2521-NPUZR,70,Two year,Male,No
1307-TVUFB,42,Month-to-month,Male,No
7503-MIOGA,72,Two year,Female,No
4381-MHQDC,47,Two year,Female,No
6923-JHPMP,2,Month-to-month,Female,No
5138-WVKYJ,10,Month-to-month,Male,Yes
4018-PPNDW,61,Two year,Female,No
1635-FJFCC,5,Month-to-month,Female,No
2499-AJYUA,72,Two year,Female,No
6919-ELBGL,72,Two year,Male,No
3966-HRMZA,3,Month-to-month,Female,No
6425-JWTDV,48,Two year,Male,No
8405-IGQFX,63,One year,Female,No
8224-IVVPA,27,Month-to-month,Female,No
9477-LGWQI,70,Two year,Male,No
1410-RSCMR,7,Month-to-month,Male,No
3115-CZMZD,0,Two year,Male,No
0139-IVFJG,2,Month-to-month,Female,No
6683-VLCTZ,20,Month-to-month,Male,Yes
5730-DBDSI,66,Two year,Male,No
0030-FNXPP,3,Month-to-month,Female,No
2189-WWOEW,15,Month-to-month,Female,Yes
5684-FJVYR,72,Two year,Female,No
4013-GUXND,1,Month-to-month,Male,No
1894-IGFSG,22,Month-to-month,Female,Yes
7379-POKDZ,3,Month-to-month,Male,Yes
1266-NZYUI,72,Two year,Female,No
7969-FFOWG,65,Two year,Male,No
4718-DHSMV,11,Month-to-month,Female,No
5175-WLYXL,22,Month-to-month,Male,No
7817-OMJNA,14,One year,Male,No
8728-SKJLR,41,Month-to-month,Male,No
3137-NYQQI,17,One year,Male,No
7706-DZNKK,11,Month-to-month,Male,No
0236-HFWSV,15,Month-to-month,Male,Yes
3900-AQPHZ,1,Month-to-month,Female,Yes
5842-POCOP,5,Month-to-month,Female,Yes
2037-XJFUP,33,One year,Male,Yes
8823-RLPWL,72,Two year,Female,No
9505-SQFSW,3,Month-to-month,Female,No
7314-OXENN,2,Month-to-month,Male,Yes
3758-CKOQL,59,One year,Female,No
0322-CHQRU,2,Month-to-month,Male,Yes
5676-CFLYY,71,Two year,Male,No
7521-AFHAB,5,Month-to-month,Female,No
0285-INHLN,27,Month-to-month,Male,No
4678-DVQEO,1,Month-to-month,Female,Yes
5125-CNDSP,63,One year,Male,No
0691-IFBQW,46,One year,Female,Yes
4992-LTJNE,72,Two year,Male,No
2202-OUTMO,34,Month-to-month,Female,No
0810-BDHAW,24,One year,Female,No
0229-LFJAF,72,Two year,Male,No
7131-ZQZNK,60,Two year,Female,No
3442-ZHHCC,68,One year,Male,No
5726-CVNYA,8,Two year,Female,No
9871-ELEYA,34,Two year,Female,No
4257-GAESD,6,Month-to-month,Female,No
5173-WXOQV,2,Month-to-month,Male,No
2040-OBMLJ,31,One year,Male,No
6286-ZHAOK,20,Month-to-month,Female,No
3807-XHCJH,1,Month-to-month,Female,No
3009-JWMPU,62,One year,Male,Yes
5671-RQRLP,70,Two year,Female,No
1450-GALXR,10,Month-to-month,Female,Yes
8859-AXJZP,39,Two year,Male,No
3174-AKMAS,46,Two year,Female,No
3138-BKYAV,6,Month-to-month,Male,Yes
9926-PJHDQ,72,Two year,Female,No
7382-DFJTU,18,Month-to-month,Male,No
2798-NYLMZ,71,Two year,Male,No
4289-DTDKW,40,Month-to-month,Male,Yes
1820-TQVEV,1,Month-to-month,Male,Yes
2239-JALAW,58,One year,Male,Yes
4853-RULSV,70,Two year,Male,Yes
8098-TDCBU,42,Two year,Female,No
3551-GAEGL,34,One year,Male,No
4785-NKHCX,5,Month-to-month,Male,No
3196-NVXLZ,25,Month-to-month,Female,No
6275-YDUVO,2,Month-to-month,Female,Yes
0036-IHMOT,55,One year,Female,No
0115-TFERT,21,Month-to-month,Male,Yes
4178-EGMON,70,Two year,Male,No
4220-TINQT,61,Month-to-month,Female,No
5318-YKDPV,43,Two year,Male,No
7975-TZMLR,47,One year,Male,No
0295-QVKPB,5,Month-to-month,Male,No
4335-BSMJS,62,Two year,Female,No
2311-QYMUQ,16,Month-to-month,Female,Yes
3643-AHCFP,7,Month-to-month,Male,Yes
9146-JRIOX,14,Month-to-month,Female,No
3104-OWCGK,60,One year,Male,Yes
5337-IIWKZ,34,Month-to-month,Male,No
9101-BWFSS,50,One year,Female,Yes
9650-VBUOG,38,Two year,Male,No
3487-EARAT,70,One year,Female,No
2672-TGEFF,37,Month-to-month,Female,No
9231-ZJYAM,4,Month-to-month,Female,Yes
4250-WAROZ,60,Month-to-month,Male,No
8184-WMOFI,62,One year,Male,No
6982-SSHFK,1,Month-to-month,Male,Yes
6092-QZVPP,36,Month-to-month,Male,No
4625-LAMOB,44,Two year,Male,No
0727-BMPLR,55,One year,Female,Yes
0392-BZIUW,72,Two year,Female,No
1038-ZAGBI,12,One year,Female,Yes
6549-NNDYT,13,Month-to-month,Female,No
3027-ZTDHO,1,Month-to-month,Male,Yes
0422-OHQHQ,15,One year,Female,No
6916-HIJSE,65,Two year,Female,No
2316-ESMLS,12,One year,Female,No
9778-OGKQZ,72,Two year,Male,No
7408-OFWXJ,72,Two year,Female,No
6007-TCTST,72,Two year,Female,No
2252-NKNSI,52,Two year,Male,No
8713-IGZSO,2,Month-to-month,Male,No
7905-TVXTA,5,Month-to-month,Female,No
7695-PKLCZ,68,Two year,Female,No
2382-BCKQJ,62,One year,Female,Yes
8374-UULRV,72,Two year,Male,No
2207-NHRJK,1,Month-to-month,Male,Yes
3224-DFQNQ,66,One year,Female,No
5275-PMFUT,72,Two year,Male,No
4795-UXVCJ,26,One year,Male,No
9777-IQHWP,64,Two year,Male,No
0947-MUGVO,20,Month-to-month,Male,Yes
9944-HKVVB,3,Month-to-month,Female,Yes
4124-MMETB,22,Month-to-month,Male,Yes
3671-SHRSP,4,Month-to-month,Male,Yes
0979-MOZQI,62,Two year,Male,No
2732-ISEZX,5,Month-to-month,Female,No
3313-QKNKB,59,One year,Male,Yes
0323-XWWTN,3,Two year,Male,No
1937-OTUKY,72,Two year,Female,No
1573-LGXBA,57,One year,Male,No
1764-VUUMT,66,Two year,Male,No
5073-WXOYN,60,Month-to-month,Female,Yes
4713-ZBURT,45,Two year,Male,No
3050-GBUSH,3,Month-to-month,Female,No
0207-MDKNV,15,Month-to-month,Female,Yes
7876-AEHIG,51,One year,Female,No
7945-HLKEA,60,One year,Female,No
9342-VNIMQ,33,Month-to-month,Male,No
9851-KIELU,10,Month-to-month,Male,Yes
3523-BRGUW,26,One year,Male,No
3908-BLSYF,6,Month-to-month,Female,Yes
3199-NPKCN,67,One year,Female,No
5170-PTRKA,49,One year,Female,No
4661-NJEUX,1,Month-to-month,Male,No
2123-AGEEN,7,Month-to-month,Female,No
1258-YMZNM,27,One year,Female,No
0048-LUMLS,37,One year,Male,No
7549-MYGPK,63,Month-to-month,Female,Yes
5898-IGSLP,31,Month-to-month,Male,No
3804-RVTGV,50,Month-to-month,Male,Yes
6259-WJQLC,32,Month-to-month,Male,No
9227-LUNBG,1,Month-to-month,Female,Yes
7997-EASSD,63,One year,Female,No
0730-KOAVE,30,Month-to-month,Male,No
8975-SKGRX,71,Two year,Male,No
0678-RLHVP,53,Two year,Female,No
4315-MURBD,12,Month-to-month,Female,Yes
2267-FPIMA,50,Month-to-month,Male,No
1051-GEJLJ,2,Month-to-month,Female,No
9734-YWGEX,9,Month-to-month,Female,Yes
2719-BDAQO,17,Month-to-month,Male,Yes
5285-MVEHD,56,One year,Female,No
0379-DJQHR,67,Two year,Male,No
0781-LKXBR,9,Month-to-month,Male,Yes
5543-QDCRY,4,Month-to-month,Male,No
0297-RBCSG,19,One year,Male,No
4694-PHWFW,8,Month-to-month,Female,No
0835-JKADZ,71,Two year,Female,No
1907-UBQFC,10,Month-to-month,Male,Yes
7508-SMHXL,15,Month-to-month,Female,No
3865-YIOTT,72,One year,Male,No
5993-BQHEA,12,One year,Male,No
6024-RUGGH,72,Two year,Male,No
6513-EECDB,1,Month-to-month,Male,Yes
3956-CJUST,23,Month-to-month,Female,No
4079-WWQQQ,72,Two year,Male,No
6103-BOCOU,26,Month-to-month,Female,No
5149-TGWDZ,21,One year,Female,No
7471-WNSUF,60,One year,Male,No
8942-DBMHZ,12,Month-to-month,Male,No
4301-VVZKA,16,Month-to-month,Male,No
9199-PWQVC,63,One year,Female,No
4824-GUCBY,22,Month-to-month,Female,No
5393-HJZSM,32,Month-to-month,Female,No
7074-IEVOJ,3,Month-to-month,Female,Yes
9625-QSTYE,13,Month-to-month,Female,Yes
0862-PRCBS,68,Two year,Female,No
8812-ZRHFP,30,One year,Female,No
5146-CBVOE,16,Month-to-month,Female,No
0454-OKRCT,33,Two year,Male,No
5787-KXGIY,72,Two year,Male,No
4750-ZRXIU,4,Month-to-month,Female,Yes
4198-VFOEA,12,One year,Female,No
6630-UJZMY,4,Month-to-month,Female,No
5709-LVOEQ,0,Two year,Female,No
6400-BWQKW,6,Month-to-month,Female,Yes
2692-AQCPF,65,One year,Female,No
0347-UBKUZ,15,Month-to-month,Female,No
0835-DUUIQ,24,One year,Female,No
0811-GSDTP,13,Month-to-month,Female,No
7567-ECMCM,24,Month-to-month,Male,No
6115-ZTBFQ,72,Two year,Female,No
6353-BRMMA,54,Month-to-month,Female,No
6680-WKXRZ,3,Month-to-month,Female,Yes
6231-WFGFH,4,Month-to-month,Male,No
9904-EHEVJ,32,Month-to-month,Female,No
7028-DVOIQ,35,Month-to-month,Male,Yes
6169-PPETC,35,Two year,Male,No
4208-UFFGW,2,Month-to-month,Male,Yes
8584-KMVXD,8,Month-to-month,Female,No
8467-WYNSR,22,Month-to-month,Male,No
0851-DFJKB,15,Month-to-month,Female,No
5382-SOYZL,22,Month-to-month,Male,No
9448-REEVD,1,Month-to-month,Male,Yes
3261-CQXOL,71,Two year,Female,No
8388-FYNPZ,4,Month-to-month,Male,No
4002-BQWPQ,25,Month-to-month,Male,No
5651-YLPRD,32,Month-to-month,Female,No
2826-DXLQO,7,Month-to-month,Male,No
4378-BZYFP,17,One year,Male,No
9489-UTFKA,8,Month-to-month,Male,No
4849-PYRLQ,56,Two year,Female,No
9117-SHLZX,1,Month-to-month,Male,Yes
9889-TMAHG,8,Month-to-month,Male,Yes
4541-RMRLG,7,Month-to-month,Male,Yes
7764-BDPEE,3,Month-to-month,Male,No
3429-IFLEM,71,Two year,Female,No
3158-MOERK,2,Month-to-month,Female,Yes
7294-TMAOP,1,Month-to-month,Female,Yes
5002-GCQFH,49,Month-to-month,Male,No
0556-FJEGU,58,Two year,Male,No
8919-FYFQZ,44,Month-to-month,Male,Yes
0604-THJFP,59,Two year,Female,No
2834-JRTUA,71,Two year,Male,Yes
5875-YPQFJ,1,Month-to-month,Male,Yes
5879-SESNB,11,Month-to-month,Female,No
6646-QVXLR,62,One year,Male,Yes
6461-PPAXN,35,One year,Female,No
3318-ISQFQ,20,Month-to-month,Female,No
1106-HRLKZ,40,Two year,Male,No
2483-XSSMZ,39,One year,Female,No
8603-IJWDN,1,Month-to-month,Male,Yes
8165-ZJRNM,72,Two year,Female,No
9369-XFEHK,33,Month-to-month,Female,Yes
2604-XVDAM,12,Month-to-month,Female,No
3717-OFRTN,1,Month-to-month,Male,No
9046-JBFWA,27,Month-to-month,Male,No
3280-NMUVX,34,One year,Male,No
1206-EHBDD,56,Two year,Female,No
8361-LBRDI,58,Two year,Female,No
4883-KCPZJ,22,Two year,Female,No
9108-EQPNQ,10,Two year,Female,No
7277-KAMWT,13,Two year,Male,No
3842-IYKUE,35,Month-to-month,Female,Yes
6641-XRPSU,34,Month-to-month,Female,Yes
1374-DMZUI,4,Month-to-month,Female,Yes
2545-LXYVJ,72,Two year,Male,No
3234-VKACU,2,Month-to-month,Male,No
8357-EQXFO,7,Month-to-month,Female,Yes
1989-PRJHP,27,Month-to-month,Male,Yes
8120-JDCAM,4,Month-to-month,Male,No
8917-FAEMR,37,Two year,Female,No
7047-YXDMZ,21,Month-to-month,Male,No
2858-EIMXH,53,One year,Female,No
9524-EGPJC,18,Month-to-month,Female,Yes
6993-OHLXR,2,Month-to-month,Female,Yes
8818-XYFCQ,32,Month-to-month,Male,Yes
6419-ZTTLE,23,One year,Male,No
0929-HYQEW,3,Month-to-month,Male,No
6614-YOLAC,71,Two year,Female,No
7426-RHZGU,9,Month-to-month,Male,No
4065-JJAVA,1,Month-to-month,Female,No
4695-VADHF,18,Month-to-month,Male,Yes
3863-IUBJR,12,One year,Male,Yes
7649-SIJJF,71,Two year,Male,No
9361-YNQWJ,64,One year,Female,No
3748-FVMZZ,4,Month-to-month,Male,No
9391-TTOYH,23,Month-to-month,Female,No
1452-XRSJV,39,Month-to-month,Female,No
3422-WJOYD,28,One year,Male,No
8242-SOQUO,5,Month-to-month,Female,No
7460-ITWWP,45,Month-to-month,Female,No
7147-AYBAA,37,Month-to-month,Male,No
7868-TMWMZ,60,Two year,Female,No
4822-RVYBB,8,Month-to-month,Male,Yes
6732-FZUGP,47,One year,Female,No
8436-BJUMM,26,Month-to-month,Male,Yes
4184-TJFAN,3,Month-to-month,Female,Yes
8329-GWVPJ,50,Month-to-month,Female,No
1352-VHKAJ,27,Month-to-month,Male,No
4145-UQXUQ,8,Month-to-month,Female,Yes
2632-TACXW,62,Two year,Female,No
8146-QQKZH,71,Two year,Female,No
1767-CJKBA,66,Two year,Male,No
6445-TNRXS,68,Two year,Male,No
4581-LNWUM,13,Month-to-month,Female,No
4869-EPIUS,56,One year,Male,No
9948-YPTDG,38,Month-to-month,Male,Yes
1236-WFCDV,14,Month-to-month,Male,Yes
1915-OAKWD,16,One year,Female,No
7296-PIXQY,14,Month-to-month,Female,No
4883-QICIH,32,Month-to-month,Male,Yes
3354-OADJP,8,One year,Female,No
3524-WQDSG,43,Month-to-month,Female,No
0810-DHDBD,52,One year,Female,No
4026-SKKHW,3,Month-to-month,Male,No
2829-HYVZP,29,One year,Male,No
8329-IBCTI,1,Month-to-month,Female,Yes
1271-SJBGZ,12,Month-to-month,Male,Yes
3845-JHAMY,16,Month-to-month,Female,No
7013-PSXHK,40,One year,Female,No
5669-SRAIP,5,Month-to-month,Female,Yes
5981-ITEMU,40,Month-to-month,Male,Yes
3486-NPGST,36,One year,Female,No
6941-PMGEP,5,Month-to-month,Female,Yes
1624-WOIWJ,10,Month-to-month,Female,Yes
2074-GKOWZ,2,Month-to-month,Male,Yes
0376-YMCJC,23,Month-to-month,Male,Yes
6100-FJZDG,26,One year,Male,No
4829-ZLJTK,72,Two year,Female,No
1730-VFMWO,34,Month-to-month,Female,No
7143-BQIBA,10,Month-to-month,Male,No
3800-LYTRK,14,One year,Female,No
0634-SZPQA,23,Month-to-month,Female,Yes
9646-NMHXE,47,Two year,Male,No
7030-NJVDP,24,Month-to-month,Male,No
5536-RTPWK,49,Month-to-month,Male,Yes
8883-GRDWQ,20,One year,Male,No
6166-ILMNY,2,Month-to-month,Female,Yes
3097-NNSPB,2,Month-to-month,Female,Yes
7771-ZONAT,22,Two year,Male,No
0655-RBDUG,7,Month-to-month,Male,Yes
2111-DWYHN,1,Month-to-month,Male,No
4194-WHFCB,59,Month-to-month,Female,No
4121-AGSIN,58,One year,Female,No
4361-BKAXE,41,Month-to-month,Female,Yes
9845-PEEKO,59,Two year,Female,No
0455-XFASS,3,Month-to-month,Female,No
0301-KOBTQ,32,Two year,Male,No
1751-NCDLI,46,Month-to-month,Male,No
4367-NUYAO,0,Two year,Male,No
9878-TNQGW,2,Month-to-month,Male,Yes
9170-ARBTB,52,One year,Female,No
4441-NIHPT,13,Month-to-month,Female,Yes
8999-BOHSE,11,Month-to-month,Female,Yes
7241-AJHFS,32,Month-to-month,Male,No
7029-RPUAV,17,Month-to-month,Male,Yes
4546-FOKWR,16,Month-to-month,Female,No
9036-CSKBW,51,One year,Female,No
5832-TRLPB,29,One year,Male,No
8590-YFFQO,70,Two year,Male,No
8659-IOOPU,71,Two year,Female,No
1338-CECEE,41,One year,Male,No
7439-DKZTW,1,Month-to-month,Male,No
4646-QZXTF,7,Month-to-month,Female,No
4607-CHPCA,25,One year,Male,Yes
9742-XOKTS,67,One year,Male,No
6921-OZMFH,5,Month-to-month,Male,No
9578-FOMUK,15,Month-to-month,Male,No
4712-UYOOI,20,Month-to-month,Female,No
8824-RWFXJ,3,Month-to-month,Male,Yes
7722-CVFXN,54,One year,Male,No
8717-VCTXJ,42,One year,Male,No
7363-QTBIW,9,Month-to-month,Female,No
4159-NAAIX,63,Two year,Female,No
0971-QIFJK,69,Two year,Female,No
9397-TZSHA,69,Two year,Female,No
3391-JSQEW,40,Month-to-month,Male,No
0343-QLUZP,60,Two year,Male,No
9763-PDTKK,4,Month-to-month,Female,Yes
2176-LVPNX,71,Two year,Female,No
7627-JKIAZ,37,Month-to-month,Female,Yes
3312-UUMZW,32,Month-to-month,Male,No
1271-UODNO,39,Two year,Male,No
8461-EFQYM,38,One year,Female,No
6900-RBKER,52,Two year,Male,No
6891-JPYFF,48,Month-to-month,Female,No
1459-QNFQT,70,Two year,Male,No
1047-NNCBF,20,Month-to-month,Male,No
3696-XRIEN,50,One year,Female,No
4081-DYXAV,19,One year,Female,Yes
0074-HDKDG,25,One year,Male,No
8791-GFXLZ,12,Month-to-month,Male,No
8111-SLLHI,39,Month-to-month,Male,Yes
0927-LCSMG,7,Month-to-month,Male,Yes
9330-DHBFL,23,One year,Female,No
0098-BOWSO,27,Month-to-month,Male,No
3452-ABWRL,47,Month-to-month,Male,No
5859-HZYLF,26,Two year,Male,No
8257-RZAHR,14,Month-to-month,Female,Yes
5293-WXJAK,11,Month-to-month,Female,Yes
3156-QLHBO,2,Month-to-month,Male,No
2208-NQBCT,26,Month-to-month,Female,No
1779-PWPMG,72,Two year,Female,No
6621-NRZAK,63,Two year,Female,No
0831-JNISG,71,Two year,Male,No
0774-IFUVM,11,Month-to-month,Male,No
3082-WQRVY,14,One year,Male,No
9553-DLCLU,13,Two year,Female,No
1641-BYBTK,6,Month-to-month,Male,No
2460-NGXBJ,11,Month-to-month,Male,No
2446-ZKVAF,18,Month-to-month,Male,No
0841-NULXI,1,Month-to-month,Male,Yes
3522-CDKHF,32,Month-to-month,Female,No
1430-SFQSA,29,One year,Male,No
0411-EZJZE,3,Month-to-month,Female,No
7851-WZEKY,2,Month-to-month,Female,Yes
8844-TONUD,13,Month-to-month,Male,Yes
8807-ARQET,41,Month-to-month,Female,No
8992-CEUEN,1,Month-to-month,Female,No
4320-QMLLA,7,Month-to-month,Male,No
8777-PVYGU,52,One year,Female,No
8292-ITGYJ,45,Two year,Female,No
6870-ZWMNX,70,Two year,Male,No
0621-CXBKL,53,Two year,Female,No
5268-DSMNQ,62,One year,Female,No
5334-JLAXU,60,Month-to-month,Female,No
4086-YQSNZ,3,Month-to-month,Female,Yes
6242-MBHPK,23,Month-to-month,Female,No
5868-CZJDR,1,Month-to-month,Male,Yes
9359-UGBTK,67,One year,Female,No
0135-NMXAP,12,Month-to-month,Female,Yes
4782-OSFXZ,71,Two year,Female,No
6479-OAUSD,25,One year,Male,No
7129-ACFOG,5,Month-to-month,Female,No
4189-NAKJS,26,One year,Male,No
5562-BETPV,1,One year,Male,No
1282-IHQAC,70,One year,Male,No
9127-FHJBZ,72,Two year,Male,No
6270-OMFIW,60,One year,Male,Yes
1641-RQDAY,32,Month-to-month,Female,No
0107-WESLM,1,Month-to-month,Male,Yes
6994-ORCWG,14,One year,Female,No
1346-UFHAX,13,Month-to-month,Female,No
3992-YWPKO,6,Month-to-month,Female,Yes
2933-XEUJM,46,Two year,Female,No
0125-LZQXK,15,Month-to-month,Male,Yes
5461-QKNTN,43,Month-to-month,Male,No
4835-YSJMR,39,Two year,Male,No
8399-YNDCH,21,Month-to-month,Male,Yes
3164-YAXFY,57,Month-to-month,Male,No
0887-WBJVH,53,One year,Female,No
4660-IRIBM,18,Month-to-month,Male,No
5673-FSSMF,1,Month-to-month,Female,Yes
7670-ZBPOQ,58,One year,Female,No
8089-UZWLX,71,Two year,Female,No
0080-OROZO,35,One year,Female,No
3916-NRPAP,3,Month-to-month,Male,No
6807-SIWJI,38,One year,Male,No
8221-HVAYI,35,Two year,Male,No
1579-KLYDT,7,Month-to-month,Male,Yes
5232-NXPAY,47,Two year,Female,No
8967-SZQAS,14,Month-to-month,Female,No
4468-KAZHE,20,Month-to-month,Female,No
0455-ENTCR,66,Two year,Male,No
8944-AILEF,15,Month-to-month,Male,No
5542-NKVRU,42,Two year,Female,No
7126-RBHSD,17,Month-to-month,Female,No
5370-IIVVL,37,One year,Male,No
6789-HJBWG,12,Month-to-month,Female,No
3927-NLNRY,53,One year,Male,Yes
9087-EYCPR,60,Two year,Female,No
6791-YBNAK,18,Month-to-month,Male,No
6358-LYNGM,1,Month-to-month,Male,Yes
6077-BDPXA,3,Month-to-month,Female,No
0013-MHZWF,9,Month-to-month,Female,No
5494-HECPR,1,Month-to-month,Female,Yes
8268-YDIXR,56,One year,Male,No
9824-BEMCV,17,Month-to-month,Male,Yes
1373-ORVIZ,11,Month-to-month,Female,Yes
4291-SHSBH,7,Month-to-month,Male,No
6980-IMXXE,69,Two year,Female,No
9866-QEVEE,19,Month-to-month,Male,Yes
9897-KXHCM,3,Month-to-month,Female,Yes
0040-HALCW,54,Two year,Male,No
0784-GTUUK,62,One year,Male,No
7979-CORPM,24,Month-to-month,Male,Yes
2294-DMMUS,62,Month-to-month,Female,No
0872-JCPIB,17,Month-to-month,Male,No
3055-MJDSB,9,Month-to-month,Male,No
9091-WTUUY,64,Two year,Male,No
1618-CFHME,2,Month-to-month,Female,Yes
3165-HDOEW,1,Month-to-month,Male,Yes
6581-NQCBA,16,Month-to-month,Female,Yes
7115-IRDHS,72,Two year,Female,No
8496-DMZUK,30,One year,Male,No
2040-VZIKE,49,Month-to-month,Female,No
9068-VPWQQ,61,Two year,Male,No
0178-SZBHO,47,Month-to-month,Male,No
0384-RVBPI,20,Month-to-month,Male,No
1689-MRZQR,34,Month-to-month,Male,Yes
1299-AURJA,70,Two year,Female,No
4525-VZCZG,54,One year,Male,No
1543-LLLFT,61,One year,Male,No
5835-BEQEU,3,Month-to-month,Male,Yes
2788-CJQAQ,13,One year,Male,No
5565-FILXA,16,Month-to-month,Female,Yes
0319-QZTCO,3,Month-to-month,Female,No
2120-SMPEX,25,Month-to-month,Male,No
0096-FCPUF,30,Month-to-month,Male,No
0668-OGMHD,21,Month-to-month,Female,No
5552-ZNFSJ,1,Month-to-month,Male,Yes
2223-KAGMX,15,Month-to-month,Female,Yes
6507-ZJSUR,23,Month-to-month,Male,No
9408-HRXRK,45,Month-to-month,Female,No
5593-SUAOO,24,One year,Female,No
7321-PKUYW,11,Month-to-month,Female,Yes
2833-SLKDQ,1,Month-to-month,Male,Yes
6766-HFKLA,56,Two year,Female,No
7595-EUIVN,1,Month-to-month,Female,Yes
7617-EYGLW,1,Month-to-month,Male,No
2026-TGDHM,7,Month-to-month,Female,Yes
9220-ZNKJI,55,Two year,Female,No
4030-VPZBD,2,Month-to-month,Female,Yes
2226-ICFDO,72,Two year,Female,No
0723-VSOBE,45,One year,Female,No
5529-GIBVH,47,Two year,Female,No
4187-CINZD,46,One year,Female,Yes
9992-UJOEL,2,Month-to-month,Male,No
4741-WWJQZ,2,Month-to-month,Female,No
6625-UTXEW,12,Month-to-month,Female,No
6818-WOBHJ,68,Month-to-month,Female,Yes
6244-BESBM,69,Two year,Male,No
1004-NOZNR,56,One year,Male,No
